BLOCKNUMBER,CURRENT INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
14501069,23,1648825352,5616206348218,433463020414720609786791399760,True,5615855178771,5616206348218,433461124021985095215530114056,433463020414720609786791399760
14501155,24,1648826425,5616415545663,433463967882872331572176797553,True,5616064537756,5616415545663,433462254482765765846065313812,433463967882872331572176797553
14501767,25,1648834733,5618035306575,433471303917732074902076037880,True,5617684371375,5618035306575,433469714502379699120441633379,433471303917732074902076037880
14501791,26,1648834987,5618084820065,433471528201898465706817781626,True,5617733892231,5618084820065,433469938786546089925183377125,433471528201898465706817781626
14501793,27,1648835006,5618088523260,433471544979060518562290589229,True,5617737596547,5618088523260,433469955563708142780656184728,433471544979060518562290589229
14501892,28,1648836311,5618342863845,433472697305190991003975532491,True,5617992024567,5618342863845,433471107889838615222341127991,433472697305190991003975532491
14503677,29,1648860361,5623029487345,433493933660315789641924103733,True,5622678721345,5623029487345,433492344244963413860289699232,433493933660315789641924103733
14503679,0,1648860394,5623035917923,433493962799597249864587401148,True,5622685152055,5623035917923,433492373384244874082952996648,433493962799597249864587401148
14503707,1,1648860681,5623091835568,433494216223045100891992442310,True,5622741079745,5623091835568,433492626807692725110358037810,433494216223045100891992442310
14503714,2,1648860802,5623115406731,433494323067077121708424532834,True,5622764659015,5623115406731,433492733651724745926790128335,433494323067077121708424532834
14503738,3,1648861113,5623175981134,433494600803253835862737213273,True,5622825263585,5623175981134,433493008267377295297950294890,433494600803253835862737213273
14506764,4,1648903052,5631344020774,433532054107161279328073242088,True,5630993452774,5631344020774,433530446630897338885105959800,433532054107161279328073242088
14507567,5,1648913838,5633444335410,433541686462151758004653856952,True,5633093828610,5633444335410,433540078985887817561686574664,433541686462151758004653856952
14507572,6,1648913947,5633465564032,433541783803769963287033542379,True,5633115053744,5633465564032,433540176327506022844066260091,433541783803769963287033542379
14508209,7,1648922948,5635218589791,433549822078132034357671602308,True,5634868023591,5635218589791,433548214601868093914704320020,433549822078132034357671602308
14510181,8,1648948780,5640250482567,433572891148604317425855400117,True,5639899855167,5640250482567,433571283672340376982888117829,433572891148604317425855400117
14510185,9,1648948868,5640267626023,433572969072406627311606150197,True,5639916996951,5640267626023,433571362260068836293433184963,433572969072406627311606150197
14510186,10,1648948879,5640269769153,433572978812881916047324993957,True,5639919139674,5640269769153,433571372083534893707251318355,433572978812881916047324993957
14510190,11,1648948917,5640277172769,433573012461796549861626454219,True,5639926541808,5640277172769,433571406019144910227713960981,433573012461796549861626454219
14511495,12,1648965981,5643602093169,433588122595462639525840083465,True,5643251363169,5643602093169,433586528699506300953665650000,433588122595462639525840083465
14511519,13,1648966292,5643662682811,433588397985263984690254666135,True,5643311961519,5643662682811,433586804089307646118080232671,433588397985263984690254666135
14511524,14,1648966350,5643673981965,433588449344133688933135842324,True,5643323262819,5643673981965,433586855448177350360961408860,433588449344133688933135842324
14511636,15,1648967909,5643977675165,433589829835131428840924698863,True,5643627030385,5643977675165,433588235939175090268750265399,433589829835131428840924698863
14511741,16,1648969408,5644269677367,433591168505642343687595785612,True,5643919040365,5644269677367,433589563300307618890799974155,433591168505642343687595785612
14512649,17,1648981975,5646717691266,433602391369091754546912361451,True,5646367056666,5646717691266,433600783892827814103945079163,433602391369091754546912361451
14512732,18,1648983124,5646941513019,433603383894722137581007180555,True,5646590878419,5646941513019,433601809998509629420039194356,433603383894722137581007180555
14512774,19,1648983802,5647073585385,433603954014599416291990023360,True,5646722950785,5647073585385,433602414692148343182178297147,433603954014599416291990023360
14513438,20,1648992980,5648861432251,433611459130593808274067390202,True,5648510797651,5648861432251,433609987218544352448425718779,433611459130593808274067390202
14513852,21,1648998958,5650025815135,433616347514055834343892896737,True,5649675214735,5650025815135,433614875602006378518251225314,433616347514055834343892896737
14513872,22,1648999225,5650077819793,433616565847676503624696411331,True,5649727220461,5650077819793,433615093935627047799054739908,433616565847676503624696411331
14513883,23,1648999310,5650094374903,433616635354634394594240601370,True,5649743776591,5650094374903,433615163442584938768598929948,433616635354634394594240601370
14515694,24,1649023256,5654758026025,433636216691265655261360303528,True,5654407463425,5654758026025,433634744779216199435718632105,433636216691265655261360303528
14515695,25,1649023321,5654770683605,433636269843645218943952919440,True,5654420122630,5654770683605,433634797931595763118311248017,433636269843645218943952919440
14515730,26,1649023781,5654860242845,433636645998946746543839124359,True,5654509710850,5654860242845,433635174086897290718197452937,433636645998946746543839124359
14515757,27,1649024213,5654944349789,433636999257838615941993125500,True,5654593845874,5654944349789,433635527345789160116351454078,433636999257838615941993125500
14515758,28,1649024243,5654950190069,433637023789706106872420486690,True,5654599688584,5654950190069,433635551877656651046778815268,433637023789706106872420486690
14515767,29,1649024347,5654970435645,433637108833513408764568672149,True,5654619943312,5654970435645,433635636921463952938927000728,433637108833513408764568672149
14515787,0,1649024618,5655023185253,433637330438049743502762501568,True,5654672722459,5655023185253,433635858526000287677120830148,433637330438049743502762501568
14515793,1,1649024685,5655036224726,433637385225887139914050274893,True,5654685771178,5655036224726,433635913313837684088408603473,433637385225887139914050274893
14515865,2,1649025589,5655212144934,433638124452827533284261425429,True,5654861800381,5655212144934,433636652540778077458619754009,433638124452827533284261425429
14515874,3,1649025676,5655229074786,433638207847271946010447067621,True,5654878738585,5655229074786,433636723683193801156859101461,433638207847271946010447067621
14516332,4,1649031522,5656366612850,433643811570513748278047806219,True,5656016361650,5656366612850,433642086168215553943172450509,433643811570513748278047806219
14516364,5,1649031936,5656447171040,433644208413042332975069138032,True,5656096919426,5656447171040,433642483010744138640193782322,433644208413042332975069138032
14516367,6,1649031999,5656459432289,433644259929964063928966596531,True,5656109178218,5656459432289,433642543399824575441914419772,433644259929964063928966596531
14516372,7,1649032015,5656462546705,433644273013626725758527855832,True,5656112291562,5656462546705,433642558736733892724891089601,433644273013626725758527855832
14516373,8,1649032038,5656467024046,433644291821391802138522166077,True,5656116766994,5656467024046,433642580783541036319170052479,433644291821391802138522166077
14516465,9,1649033546,5656760593946,433645524956597679574670855246,True,5656410199890,5656760593946,433644026287244190239721183818,433645524956597679574670855246
14516522,10,1649034343,5656915749921,433646141728632399333690701230,True,5656565334921,5656915749921,433644704774494566134049412781,433646141728632399333690701230
14516524,11,1649034383,5656923536961,433646172683314192044306502785,True,5656573121921,5656923536961,433644737483651220707952561035,433646172683314192044306502785
14517477,12,1649047873,5659549810631,433656612149748783699485577228,True,5659199381231,5659549810631,433655219189068111721774507250,433656612149748783699485577228
14517534,13,1649048644,5659699911224,433657158039250936824050235407,True,5659349481824,5659699911224,433655815840559666218894082224,433657158039250936824050235407
14517535,14,1649048649,5659700884629,433657161579390380099825622295,True,5659350455239,5659700884629,433655819709894890307721057418,433657161579390380099825622295
14518833,15,1649066026,5663083856366,433669327248431170340952199614,True,5662733430566,5663083856366,433668067065184728352460064080,433669327248431170340952199614
14518841,16,1649066133,5663104689266,433669402159324153281379232115,True,5662754261433,5663104689266,433668141976077711292887096581,433669402159324153281379232115
14518842,17,1649066164,5663110725245,433669423862480064226736596671,True,5662760296544,5663110725245,433668163679233622238244461137,433669423862480064226736596671
14519027,18,1649068625,5663589933626,433671146813018671856558344198,True,5663239435826,5663589933626,433669886629772229868066208664,433671146813018671856558344198
14519033,19,1649068667,5663598112454,433671176217294422169623160693,True,5663247614108,5663598112454,433669916034047980181131025160,433671176217294422169623160693
14519190,20,1649070616,5663977680204,433672540715709597411607145224,True,5663627130204,5663977680204,433671280532463155423115009689,433672540715709597411607145224
14519266,21,1649071513,5664152370954,433673290215616752346576941472,True,5663801820954,5664152370954,433671908523780965680713590564,433673290215616752346576941472
